policy,event,op,req_bytes,utilization,cur_inuse_bytes,overhead_bytes
FIRST_FIT,297,malloc,38347,0.8734874725,58618752,57664
FIRST_FIT,298,malloc,23636,0.9216188192,61848792,60864
FIRST_FIT,299,malloc,36057,0.9738669991,65355108,64064
FIRST_FIT,300,malloc,46817,0.9990181327,67042972,65888
FIRST_FIT,301,malloc,28362,0.9990181327,67042972,65888
FIRST_FIT,302,malloc,47206,0.9990181327,67042972,65888
FIRST_FIT,303,malloc,36204,0.9990181327,67042972,65888
FIRST_FIT,304,malloc,15158,0.9990181327,67042972,65888
FIRST_FIT,305,malloc,2182,0.9990181327,67042972,65888
FIRST_FIT,306,malloc,34421,0.9990181327,67042972,65888
FIRST_FIT,307,malloc,54853,0.9990181327,67042972,65888
FIRST_FIT,308,malloc,25239,0.9990181327,67042972,65888
FIRST_FIT,309,malloc,31124,0.9990181327,67042972,65888
FIRST_FIT,310,malloc,30590,0.9990181327,67042972,65888
FIRST_FIT,311,malloc,32665,0.9990181327,67042972,65888
FIRST_FIT,312,malloc,62873,0.9990181327,67042972,65888
FIRST_FIT,313,malloc,31923,0.9990181327,67042972,65888
FIRST_FIT,314,malloc,5992,0.9990181327,67042972,65888
FIRST_FIT,315,malloc,39334,0.9990181327,67042972,65888
FIRST_FIT,316,malloc,55752,0.9990181327,67042972,65888
FIRST_FIT,317,malloc,43373,0.9990181327,67042972,65888
FIRST_FIT,318,malloc,37731,0.9990181327,67042972,65888
FIRST_FIT,319,free,0,0.9983527064,66998316,65888
FIRST_FIT,320,free,0,0.9711380005,65171968,65888
FIRST_FIT,321,free,0,0.9445854425,63390056,65888
FIRST_FIT,322,free,0,0.9189252257,61668028,65888
FIRST_FIT,323,free,0,0.8934841752,59960708,65888
FIRST_FIT,324,free,0,0.8688346148,58306504,65888
FIRST_FIT,325,free,0,0.8467009664,56821140,65888
FIRST_FIT,326,free,0,0.8199985623,55029172,65888
FIRST_FIT,327,free,0,0.7982681990,53570872,65888
FIRST_FIT,328,free,0,0.7746942639,51988852,65888
FIRST_FIT,329,free,0,0.7490357757,50266940,65888
FIRST_FIT,330,free,0,0.7236778140,48565196,65888
FIRST_FIT,331,free,0,0.6979170442,46836420,65888
FIRST_FIT,332,free,0,0.6738569140,45221772,65888
FIRST_FIT,333,free,0,0.6487616897,43537660,65888
FIRST_FIT,334,free,0,0.6242881417,41895268,65888
FIRST_FIT,335,free,0,0.6016923785,40378892,65888
FIRST_FIT,336,free,0,0.5751571059,38598140,65888
FIRST_FIT,337,free,0,0.5508878231,36969456,65888
