policy,event,op,req_bytes,utilization,cur_inuse_bytes,overhead_bytes
MIXED,456,malloc,4760,0.9155165553,61439276,95008
MIXED,457,malloc,24731,0.9284681082,62308440,96320
MIXED,458,malloc,53642,0.9369467497,62877432,97440
MIXED,459,malloc,42072,0.9466897845,63531276,98624
MIXED,460,malloc,61924,0.9525318742,63923332,99616
MIXED,461,free,0,0.4577238560,30717328,70656
MIXED,462,free,0,0.4081446528,27390124,66304
MIXED,463,free,0,0.3659113050,24555892,61856
MIXED,464,free,0,0.3235619068,21713872,57216
MIXED,465,free,0,0.2450188398,16442936,48448
MIXED,466,free,0,0.2148970366,14421496,44416
MIXED,467,free,0,0.1894635558,12714684,40544
MIXED,468,free,0,0.1244652867,8352724,29120
MIXED,469,free,0,0.0688012838,4617176,18560
MIXED,470,free,0,0.0545043349,3657724,15104
MIXED,471,free,0,0.0421271324,2827104,12096
MIXED,472,free,0,0.0291744471,1957864,9280
SUMMARY,0,avg_util,0,0.6749190333,0,0
SUMMARY,0,peak_util,0,0.9990385771,0,0
SUMMARY,0,os_bytes,0,0.0,0,67108864
SUMMARY,0,samples,0,0.0,46747,0
SUMMARY,0,overhead_end,0,0.0,0,32
SUMMARY,0,overhead_peak,0,0.0,0,101760
